date,soybean_oil_usd_mt,maize_usd_mt,wheat_usd_mt,dap_fertiliser_usd_mt,mop_potash_usd_mt,wheat_usd_mt_mom_pct,wheat_usd_mt_yoy_pct,maize_usd_mt_mom_pct,maize_usd_mt_yoy_pct,soybean_oil_usd_mt_mom_pct,soybean_oil_usd_mt_yoy_pct,dap_fertiliser_usd_mt_mom_pct,dap_fertiliser_usd_mt_yoy_pct,mop_potash_usd_mt_mom_pct,mop_potash_usd_mt_yoy_pct,dap_to_wheat_ratio,fertiliser_composite_idx,undernourishment_pct,food_production_index,cereal_yield_kg_ha,arable_land_pct,undernourishment_pct_yoy_chg,food_production_index_yoy_chg,cereal_yield_kg_ha_yoy_chg,ffpi_overall,ffpi_cereals,ffpi_overall_mom_pct,ffpi_cereals_yoy_pct,ffpi_above_baseline,ffpi_crisis_flag,dap_to_wheat_elevated,ffpi_volatility_12m,cereals_affordability_idx,supply_stress_flag,food_shock_score,month,year,ffpi_overall_L1,ffpi_cereals_L1,wheat_usd_mt_L1,maize_usd_mt_L1,soybean_oil_usd_mt_L1,dap_fertiliser_usd_mt_L1,mop_potash_usd_mt_L1,fertiliser_composite_idx_L1,dap_to_wheat_ratio_L1,cereals_affordability_idx_L1,ffpi_volatility_12m_L1,undernourishment_pct_L1,food_production_index_L1,cereal_yield_kg_ha_L1,ffpi_overall_L2,ffpi_cereals_L2,wheat_usd_mt_L2,maize_usd_mt_L2,soybean_oil_usd_mt_L2,dap_fertiliser_usd_mt_L2,mop_potash_usd_mt_L2,fertiliser_composite_idx_L2,dap_to_wheat_ratio_L2,cereals_affordability_idx_L2,ffpi_volatility_12m_L2,undernourishment_pct_L2,food_production_index_L2,cereal_yield_kg_ha_L2,ffpi_overall_L3,ffpi_cereals_L3,wheat_usd_mt_L3,maize_usd_mt_L3,soybean_oil_usd_mt_L3,dap_fertiliser_usd_mt_L3,mop_potash_usd_mt_L3,fertiliser_composite_idx_L3,dap_to_wheat_ratio_L3,cereals_affordability_idx_L3,ffpi_volatility_12m_L3,undernourishment_pct_L3,food_production_index_L3,cereal_yield_kg_ha_L3,ffpi_overall_L4,ffpi_cereals_L4,wheat_usd_mt_L4,maize_usd_mt_L4,soybean_oil_usd_mt_L4,dap_fertiliser_usd_mt_L4,mop_potash_usd_mt_L4,fertiliser_composite_idx_L4,dap_to_wheat_ratio_L4,cereals_affordability_idx_L4,ffpi_volatility_12m_L4,undernourishment_pct_L4,food_production_index_L4,cereal_yield_kg_ha_L4,ffpi_overall_L5,ffpi_cereals_L5,wheat_usd_mt_L5,maize_usd_mt_L5,soybean_oil_usd_mt_L5,dap_fertiliser_usd_mt_L5,mop_potash_usd_mt_L5,fertiliser_composite_idx_L5,dap_to_wheat_ratio_L5,cereals_affordability_idx_L5,ffpi_volatility_12m_L5,undernourishment_pct_L5,food_production_index_L5,cereal_yield_kg_ha_L5,ffpi_overall_L6,ffpi_cereals_L6,wheat_usd_mt_L6,maize_usd_mt_L6,soybean_oil_usd_mt_L6,dap_fertiliser_usd_mt_L6,mop_potash_usd_mt_L6,fertiliser_composite_idx_L6,dap_to_wheat_ratio_L6,cereals_affordability_idx_L6,ffpi_volatility_12m_L6,undernourishment_pct_L6,food_production_index_L6,cereal_yield_kg_ha_L6,ffpi_overall_roll_mean_3m,ffpi_overall_roll_std_3m,ffpi_cereals_roll_mean_3m,ffpi_cereals_roll_std_3m,wheat_usd_mt_roll_mean_3m,wheat_usd_mt_roll_std_3m,maize_usd_mt_roll_mean_3m,maize_usd_mt_roll_std_3m,dap_fertiliser_usd_mt_roll_mean_3m,dap_fertiliser_usd_mt_roll_std_3m,fertiliser_composite_idx_roll_mean_3m,fertiliser_composite_idx_roll_std_3m,cereals_affordability_idx_roll_mean_3m,cereals_affordability_idx_roll_std_3m,dap_to_wheat_ratio_roll_mean_3m,dap_to_wheat_ratio_roll_std_3m,ffpi_overall_roll_mean_6m,ffpi_overall_roll_std_6m,ffpi_cereals_roll_mean_6m,ffpi_cereals_roll_std_6m,wheat_usd_mt_roll_mean_6m,wheat_usd_mt_roll_std_6m,maize_usd_mt_roll_mean_6m,maize_usd_mt_roll_std_6m,dap_fertiliser_usd_mt_roll_mean_6m,dap_fertiliser_usd_mt_roll_std_6m,fertiliser_composite_idx_roll_mean_6m,fertiliser_composite_idx_roll_std_6m,cereals_affordability_idx_roll_mean_6m,cereals_affordability_idx_roll_std_6m,dap_to_wheat_ratio_roll_mean_6m,dap_to_wheat_ratio_roll_std_6m,ffpi_overall_roll_mean_12m,ffpi_overall_roll_std_12m,ffpi_cereals_roll_mean_12m,ffpi_cereals_roll_std_12m,wheat_usd_mt_roll_mean_12m,wheat_usd_mt_roll_std_12m,maize_usd_mt_roll_mean_12m,maize_usd_mt_roll_std_12m,dap_fertiliser_usd_mt_roll_mean_12m,dap_fertiliser_usd_mt_roll_std_12m,fertiliser_composite_idx_roll_mean_12m,fertiliser_composite_idx_roll_std_12m,cereals_affordability_idx_roll_mean_12m,cereals_affordability_idx_roll_std_12m,dap_to_wheat_ratio_roll_mean_12m,dap_to_wheat_ratio_roll_std_12m,ffpi_overall_mom,ffpi_overall_yoy,ffpi_cereals_mom,ffpi_cereals_yoy,wheat_usd_mt_mom,wheat_usd_mt_yoy,dap_fertiliser_usd_mt_mom,dap_fertiliser_usd_mt_yoy,fertiliser_composite_idx_mom,fertiliser_composite_idx_yoy,fert_x_cereals,ffpi_x_hunger,ffpi_regime,ffpi_regime_code,target_ffpi_chg_1m,target_ffpi_chg_12m,target_ffpi_up_12m,target_cereals_chg_1m,target_shock_next_month,World_GDP,USA_GDP,USA_CPI
2006-02-28,533.27,107.13017,179.84092587632,238.125,167.5,7.586,18.967,4.362,13.8,-0.478,7.573,-2.528,14.967,0.0,9.836,1.324,202.81,11.9,100.273315954213,3265.28464069219,10.6135429629015,-0.5,2.798,-107.262,69.48,71.92,4.028,16.696,0,0,0,3.147,139.04,0,0,2,2006,66.79,67.74,167.16073370625,102.65206,535.83,244.3,167.5,205.9,1.461,147.62,3.191,11.9,100.273315954213,3265.28464069219,66.35,66.96,164.44104598929,102.140276,537.66,245.875,167.5,206.69,1.495,149.34,3.263,11.9,100.273315954213,3265.28464069219,65.41,64.26,161.11635164432,95.36898,558.93,246.125,167.5,206.81,1.528,155.62,3.257,12.4,97.475746974402,3372.54702636637,68.48,67.68,167.826712725,101.938515,578.62,246.375,152.5,199.44,1.468,147.75,2.913,12.4,97.475746974402,3372.54702636637,64.83,64.22,159.70865813438,96.35318,545.16,240.75,152.5,196.62,1.507,155.71,2.544,12.4,97.475746974402,3372.54702636637,64.46,63.38,149.35902467283,101.66786,550.08,231.5,152.5,192.0,1.55,157.78,2.538,12.4,97.475746974402,3372.54702636637,67.54,1.6944,68.8733,2.6672,170.4809,8.2193,103.9742,2.7451,242.7667,4.0962,205.1333,2.0505,145.3333,5.5176,1.4267,0.0905,66.89,1.7873,67.13,2.8409,166.6824,7.2017,100.9305,4.3763,243.5917,3.4012,203.045,4.2413,149.18,6.1877,1.4638,0.0728,65.15,2.3718,64.4725,3.5924,155.8706,12.6036,100.2875,4.2917,232.3438,13.1788,194.9217,9.3689,155.5367,8.4844,1.4945,0.0753,2.69,8.38,4.18,10.29,12.6802,28.6722,-6.175,31.0,-3.09,23.0,1.4586,0.8268,deflation,0,-1.2809,34.3552,1.0,-1.78,0.0,51923507284496.0,13815586948000.0,3.22594410070404
2006-03-31,540.6,105.250348,174.43598036625,233.625,167.5,-3.005,15.531,-1.755,5.38,1.375,-0.568,-1.89,10.92,0.0,9.836,1.339,200.56,11.9,100.273315954213,3265.28464069219,10.6135429629015,-0.5,2.798,-107.262,68.59,70.14,-1.281,10.911,0,0,0,2.97,142.57,0,0,3,2006,69.48,71.92,179.84092587632,107.13017,533.27,238.125,167.5,202.81,1.324,139.04,3.147,11.9,100.273315954213,3265.28464069219,66.79,67.74,167.16073370625,102.65206,535.83,244.3,167.5,205.9,1.461,147.62,3.191,11.9,100.273315954213,3265.28464069219,66.35,66.96,164.44104598929,102.140276,537.66,245.875,167.5,206.69,1.495,149.34,3.263,11.9,100.273315954213,3265.28464069219,65.41,64.26,161.11635164432,95.36898,558.93,246.125,167.5,206.81,1.528,155.62,3.257,12.4,97.475746974402,3372.54702636637,68.48,67.68,167.826712725,101.938515,578.62,246.375,152.5,199.44,1.468,147.75,2.913,12.4,97.475746974402,3372.54702636637,64.83,64.22,159.70865813438,96.35318,545.16,240.75,152.5,196.62,1.507,155.71,2.544,12.4,97.475746974402,3372.54702636637,68.2867,1.3704,69.9333,2.0976,173.8125,6.363,105.0109,2.2486,238.6833,5.3594,203.09,2.681,143.0767,4.3124,1.3747,0.0751,67.5167,1.566,68.1167,2.6497,169.137,6.8507,102.4134,4.0069,242.4042,5.3035,203.7017,3.2327,146.99,5.7221,1.4358,0.0843,65.5233,2.5398,65.0475,3.915,157.8248,13.5591,100.7353,4.5193,234.2604,11.2668,196.505,8.4676,154.24,9.21,1.4898,0.0833,-0.89,4.48,-1.78,6.9,-5.4049,23.4501,-4.5,23.0,-2.25,19.0,1.4067,0.8162,deflation,0,1.9974,34.2178,1.0,2.06,0.0,51923507284496.0,13815586948000.0,3.22594410070404
2006-04-30,540.44,107.72069,180.34605464495,231.75,167.5,3.388,28.017,2.347,11.883,-0.03,-0.997,-0.803,7.916,0.0,9.836,1.285,199.62,11.9,100.273315954213,3265.28464069219,10.6135429629015,-0.5,2.798,-107.262,69.96,72.2,1.997,20.554,0,0,0,2.715,138.5,0,0,4,2006,68.59,70.14,174.43598036625,105.250348,540.6,233.625,167.5,200.56,1.339,142.57,2.97,11.9,100.273315954213,3265.28464069219,69.48,71.92,179.84092587632,107.13017,533.27,238.125,167.5,202.81,1.324,139.04,3.147,11.9,100.273315954213,3265.28464069219,66.79,67.74,167.16073370625,102.65206,535.83,244.3,167.5,205.9,1.461,147.62,3.191,11.9,100.273315954213,3265.28464069219,66.35,66.96,164.44104598929,102.140276,537.66,245.875,167.5,206.69,1.495,149.34,3.263,11.9,100.273315954213,3265.28464069219,65.41,64.26,161.11635164432,95.36898,558.93,246.125,167.5,206.81,1.528,155.62,3.257,12.4,97.475746974402,3372.54702636637,68.48,67.68,167.826712725,101.938515,578.62,246.375,152.5,199.44,1.468,147.75,2.913,12.4,97.475746974402,3372.54702636637,69.3433,0.6951,71.42,1.1173,178.2077,3.2761,106.7004,1.29,234.5,3.2763,200.9967,1.6392,140.0367,2.2105,1.316,0.0279,67.7633,1.8406,68.87,3.1042,171.2235,8.1543,103.3771,4.5309,239.9667,6.3676,203.7317,3.1857,145.4483,6.6476,1.4053,0.1017,66.1892,2.5707,66.0733,4.0511,161.1138,13.8581,101.6888,4.6971,235.6771,9.5246,197.8383,7.4532,151.8675,9.2992,1.4699,0.1011,1.37,7.99,2.06,12.31,5.9101,39.4691,-1.875,17.0,-0.94,16.0,1.4413,0.8325,deflation,0,6.3608,28.5592,1.0,3.78,0.0,51923507284496.0,13815586948000.0,3.22594410070404
2006-05-31,588.29,110.648685,193.16672228571,232.9,167.5,7.109,34.771,2.718,15.962,8.854,9.352,0.496,7.228,0.0,9.836,1.206,200.2,11.9,100.273315954213,3265.28464069219,10.6135429629015,-0.5,2.798,-107.262,74.41,75.98,6.361,26.213,0,0,0,3.078,131.61,0,0,5,2006,69.96,72.2,180.34605464495,107.72069,540.44,231.75,167.5,199.62,1.285,138.5,2.715,11.9,100.273315954213,3265.28464069219,68.59,70.14,174.43598036625,105.250348,540.6,233.625,167.5,200.56,1.339,142.57,2.97,11.9,100.273315954213,3265.28464069219,69.48,71.92,179.84092587632,107.13017,533.27,238.125,167.5,202.81,1.324,139.04,3.147,11.9,100.273315954213,3265.28464069219,66.79,67.74,167.16073370625,102.65206,535.83,244.3,167.5,205.9,1.461,147.62,3.191,11.9,100.273315954213,3265.28464069219,66.35,66.96,164.44104598929,102.140276,537.66,245.875,167.5,206.69,1.495,149.34,3.263,11.9,100.273315954213,3265.28464069219,65.41,64.26,161.11635164432,95.36898,558.93,246.125,167.5,206.81,1.528,155.62,3.257,12.4,97.475746974402,3372.54702636637,70.9867,3.0428,72.7733,2.9619,182.6496,9.5755,107.8732,2.7024,232.7583,0.9455,200.1267,0.4743,137.56,5.5401,1.2767,0.0669,69.2633,2.901,70.8233,3.3042,176.5652,10.3982,105.9237,3.2398,237.7625,6.0926,202.63,3.0482,141.4467,6.5255,1.3517,0.1087,67.235,3.1393,67.3883,4.5068,165.2669,15.4233,102.958,4.902,236.9854,7.6496,199.1175,6.2399,148.9925,9.8144,1.4442,0.1251,4.45,12.55,3.78,15.78,12.8207,49.8367,1.15,15.7,0.58,15.35,1.5211,0.8855,deflation,0,0.7526,24.1634,1.0,0.1,0.0,51923507284496.0,13815586948000.0,3.22594410070404
2006-06-30,600.55,109.403672,195.164003205,232.375,167.5,1.034,37.506,-1.125,12.67,2.084,7.212,-0.225,3.623,0.0,9.836,1.191,199.94,11.9,100.273315954213,3265.28464069219,10.6135429629015,-0.5,2.798,-107.262,74.97,76.08,0.753,26.023,0,0,0,3.087,131.44,0,0,6,2006,74.41,75.98,193.16672228571,110.648685,588.29,232.9,167.5,200.2,1.206,131.61,3.078,11.9,100.273315954213,3265.28464069219,69.96,72.2,180.34605464495,107.72069,540.44,231.75,167.5,199.62,1.285,138.5,2.715,11.9,100.273315954213,3265.28464069219,68.59,70.14,174.43598036625,105.250348,540.6,233.625,167.5,200.56,1.339,142.57,2.97,11.9,100.273315954213,3265.28464069219,69.48,71.92,179.84092587632,107.13017,533.27,238.125,167.5,202.81,1.324,139.04,3.147,11.9,100.273315954213,3265.28464069219,66.79,67.74,167.16073370625,102.65206,535.83,244.3,167.5,205.9,1.461,147.62,3.191,11.9,100.273315954213,3265.28464069219,66.35,66.96,164.44104598929,102.140276,537.66,245.875,167.5,206.69,1.495,149.34,3.263,11.9,100.273315954213,3265.28464069219,73.1133,2.7452,74.7533,2.2118,189.5589,8.0408,109.2577,1.4694,232.3417,0.5757,199.92,0.2905,133.85,4.0279,1.2273,0.0505,70.7,3.2794,72.3433,3.269,181.6857,10.7908,107.1343,2.8804,235.5125,4.8669,201.505,2.4338,138.4633,6.2823,1.301,0.0989,68.2442,3.5275,68.6975,4.5641,169.703,15.7532,103.9832,4.852,237.6625,6.7234,200.0808,5.2444,146.1417,9.4995,1.4117,0.1365,0.56,12.11,0.1,15.71,1.9973,53.2332,-0.525,8.125,-0.26,11.56,1.5211,0.8921,deflation,0,4.2417,32.5997,1.0,2.98,0.0,51923507284496.0,13815586948000.0,3.22594410070404
2006-07-31,630.01,113.99108,202.42861353947,230.3,172.5,3.722,40.703,4.193,6.015,4.906,12.249,-0.893,0.898,2.985,13.115,1.138,201.4,11.9,100.273315954213,3265.28464069219,10.6135429629015,-0.5,2.798,-107.262,78.15,79.06,4.242,23.899,0,0,0,3.124,126.49,0,0,7,2006,74.97,76.08,195.164003205,109.403672,600.55,232.375,167.5,199.94,1.191,131.44,3.087,11.9,100.273315954213,3265.28464069219,74.41,75.98,193.16672228571,110.648685,588.29,232.9,167.5,200.2,1.206,131.61,3.078,11.9,100.273315954213,3265.28464069219,69.96,72.2,180.34605464495,107.72069,540.44,231.75,167.5,199.62,1.285,138.5,2.715,11.9,100.273315954213,3265.28464069219,68.59,70.14,174.43598036625,105.250348,540.6,233.625,167.5,200.56,1.339,142.57,2.97,11.9,100.273315954213,3265.28464069219,69.48,71.92,179.84092587632,107.13017,533.27,238.125,167.5,202.81,1.324,139.04,3.147,11.9,100.273315954213,3265.28464069219,66.79,67.74,167.16073370625,102.65206,535.83,244.3,167.5,205.9,1.461,147.62,3.191,11.9,100.273315954213,3265.28464069219,75.8433,2.0172,77.04,1.7501,196.9198,4.8742,111.3478,2.3723,231.8583,1.3748,200.5133,0.7788,129.8467,2.9082,1.1783,0.0357,72.5933,3.8073,74.23,3.3466,187.5637,10.9013,109.0241,3.0653,233.1792,2.6727,200.755,1.1779,134.9417,6.0406,1.2472,0.0807,69.3233,4.3876,69.9683,5.1633,174.5829,16.0896,104.5221,5.5848,237.8333,6.4842,200.9992,4.2646,143.6225,10.4044,1.3743,0.1454,3.18,12.95,2.98,15.25,7.2646,58.5588,-2.075,2.05,1.46,11.02,1.5923,0.93,deflation,0,-1.7019,28.3557,1.0,-2.12,0.0,51923507284496.0,13815586948000.0,3.22594410070404
2006-08-31,632.18,116.588332,189.91466889546,228.25,192.5,-6.182,27.153,2.278,14.676,0.344,14.925,-0.89,-1.404,11.594,26.23,1.202,210.38,11.9,100.273315954213,3265.28464069219,10.6135429629015,-0.5,2.798,-107.262,76.82,76.94,-1.702,21.395,0,0,0,3.173,129.97,0,0,8,2006,78.15,79.06,202.42861353947,113.99108,630.01,230.3,172.5,201.4,1.138,126.49,3.124,11.9,100.273315954213,3265.28464069219,74.97,76.08,195.164003205,109.403672,600.55,232.375,167.5,199.94,1.191,131.44,3.087,11.9,100.273315954213,3265.28464069219,74.41,75.98,193.16672228571,110.648685,588.29,232.9,167.5,200.2,1.206,131.61,3.078,11.9,100.273315954213,3265.28464069219,69.96,72.2,180.34605464495,107.72069,540.44,231.75,167.5,199.62,1.285,138.5,2.715,11.9,100.273315954213,3265.28464069219,68.59,70.14,174.43598036625,105.250348,540.6,233.625,167.5,200.56,1.339,142.57,2.97,11.9,100.273315954213,3265.28464069219,69.48,71.92,179.84092587632,107.13017,533.27,238.125,167.5,202.81,1.324,139.04,3.147,11.9,100.273315954213,3265.28464069219,76.6467,1.5971,77.36,1.5338,195.8358,6.284,113.3277,3.638,230.3083,2.0625,203.9067,5.6534,129.3,2.5421,1.177,0.0342,73.8167,3.7861,75.0667,3.2805,189.2427,10.2291,110.6005,4.1401,231.5333,1.9647,202.0167,4.1426,133.43,5.9439,1.2268,0.0724,70.3533,4.5883,71.0983,5.0734,177.9625,14.4895,105.7655,6.4807,237.5625,6.8314,202.5308,4.0331,141.305,10.0557,1.3453,0.1418,-1.33,12.36,-2.12,13.56,-12.5139,40.5556,-2.05,-3.25,8.98,18.38,1.6187,0.9142,deflation,0,0.9242,37.7115,1.0,2.88,0.0,51923507284496.0,13815586948000.0,3.22594410070404
2006-09-30,602.35,121.74554,195.9815498625,225.125,192.5,3.195,22.712,4.423,26.353,-4.719,10.49,-1.369,-6.49,0.0,26.23,1.149,208.81,11.9,100.273315954213,3265.28464069219,10.6135429629015,-0.5,2.798,-107.262,77.53,79.82,0.924,24.291,0,0,0,3.165,125.28,0,0,9,2006,76.82,76.94,189.91466889546,116.588332,632.18,228.25,192.5,210.38,1.202,129.97,3.173,11.9,100.273315954213,3265.28464069219,78.15,79.06,202.42861353947,113.99108,630.01,230.3,172.5,201.4,1.138,126.49,3.124,11.9,100.273315954213,3265.28464069219,74.97,76.08,195.164003205,109.403672,600.55,232.375,167.5,199.94,1.191,131.44,3.087,11.9,100.273315954213,3265.28464069219,74.41,75.98,193.16672228571,110.648685,588.29,232.9,167.5,200.2,1.206,131.61,3.078,11.9,100.273315954213,3265.28464069219,69.96,72.2,180.34605464495,107.72069,540.44,231.75,167.5,199.62,1.285,138.5,2.715,11.9,100.273315954213,3265.28464069219,68.59,70.14,174.43598036625,105.250348,540.6,233.625,167.5,200.56,1.339,142.57,2.97,11.9,100.273315954213,3265.28464069219,77.5,0.6655,78.6067,1.4926,196.1083,6.2579,117.4417,3.947,227.8917,2.606,206.8633,4.7961,127.2467,2.4348,1.163,0.0342,75.3067,2.9941,76.68,2.7023,192.8336,7.3753,113.3497,5.2143,230.1167,2.9648,203.3917,4.868,130.5483,4.6843,1.1952,0.0523,71.4117,4.6626,72.3983,5.1488,180.9853,14.1139,107.8815,7.2302,236.2604,7.613,203.5467,3.9431,138.7692,9.9289,1.3155,0.1424,0.71,12.7,2.88,15.6,6.0669,36.2729,-3.125,-15.625,-1.57,12.19,1.6667,0.9226,deflation,0,8.8611,54.5337,1.0,9.55,0.0,51923507284496.0,13815586948000.0,3.22594410070404
2006-10-31,614.71,142.16769,212.09408658214,218.5,192.5,8.221,26.377,16.774,39.464,2.052,6.237,-2.943,-11.314,0.0,26.23,1.03,205.5,11.9,100.273315954213,3265.28464069219,10.6135429629015,-0.5,2.798,-107.262,84.4,89.37,8.861,32.048,0,0,0,3.645,111.89,0,0,10,2006,77.53,79.82,195.9815498625,121.74554,602.35,225.125,192.5,208.81,1.149,125.28,3.165,11.9,100.273315954213,3265.28464069219,76.82,76.94,189.91466889546,116.588332,632.18,228.25,192.5,210.38,1.202,129.97,3.173,11.9,100.273315954213,3265.28464069219,78.15,79.06,202.42861353947,113.99108,630.01,230.3,172.5,201.4,1.138,126.49,3.124,11.9,100.273315954213,3265.28464069219,74.97,76.08,195.164003205,109.403672,600.55,232.375,167.5,199.94,1.191,131.44,3.087,11.9,100.273315954213,3265.28464069219,74.41,75.98,193.16672228571,110.648685,588.29,232.9,167.5,200.2,1.206,131.61,3.078,11.9,100.273315954213,3265.28464069219,69.96,72.2,180.34605464495,107.72069,540.44,231.75,167.5,199.62,1.285,138.5,2.715,11.9,100.273315954213,3265.28464069219,79.5833,4.1864,82.0433,6.5064,199.3301,11.4626,126.8339,13.5275,223.9583,4.9786,208.23,2.4912,122.38,9.3824,1.127,0.0881,77.7133,3.5825,79.5417,5.0664,198.1249,7.9876,119.0908,12.1406,227.9083,5.4216,204.3717,4.5375,126.1133,7.4377,1.1527,0.0664,72.7383,5.863,74.2058,6.8635,184.6742,16.0186,111.234,11.9863,233.9375,8.4526,204.0517,3.7528,135.7808,12.1322,1.279,0.1553,6.87,15.92,9.55,21.69,16.1125,44.2674,-6.625,-27.875,-3.31,6.06,1.8366,1.0044,normal,1,7.5592,46.019,1.0,5.88,0.0,51923507284496.0,13815586948000.0,3.22594410070404
2006-11-30,675.67,164.538556,209.68065367105,219.375,192.5,-1.138,30.142,15.736,72.528,9.917,20.886,0.4,-10.868,0.0,14.925,1.046,205.94,11.9,100.273315954213,3265.28464069219,10.6135429629015,-0.5,2.798,-107.262,90.78,95.25,7.559,48.226,0,0,0,3.403,104.99,0,0,11,2006,84.4,89.37,212.09408658214,142.16769,614.71,218.5,192.5,205.5,1.03,111.89,3.645,11.9,100.273315954213,3265.28464069219,77.53,79.82,195.9815498625,121.74554,602.35,225.125,192.5,208.81,1.149,125.28,3.165,11.9,100.273315954213,3265.28464069219,76.82,76.94,189.91466889546,116.588332,632.18,228.25,192.5,210.38,1.202,129.97,3.173,11.9,100.273315954213,3265.28464069219,78.15,79.06,202.42861353947,113.99108,630.01,230.3,172.5,201.4,1.138,126.49,3.124,11.9,100.273315954213,3265.28464069219,74.97,76.08,195.164003205,109.403672,600.55,232.375,167.5,199.94,1.191,131.44,3.087,11.9,100.273315954213,3265.28464069219,74.41,75.98,193.16672228571,110.648685,588.29,232.9,167.5,200.2,1.206,131.61,3.078,11.9,100.273315954213,3265.28464069219,84.2367,6.6265,88.1467,7.7874,205.9188,8.6901,142.8173,21.4039,221.0,3.599,206.75,1.7975,114.0533,10.3165,1.075,0.0646,80.4417,5.9889,82.7533,7.7527,200.8773,8.7466,128.0725,21.1999,225.6542,5.7338,205.3283,4.0623,121.6767,10.7189,1.126,0.0725,74.8525,7.3626,76.7883,8.432,188.7213,15.6564,116.9981,18.5162,231.7083,8.4736,203.9792,3.7027,131.5617,13.3483,1.2388,0.1471,6.38,25.37,5.88,30.99,-2.4134,48.5643,0.875,-26.75,0.44,-0.87,1.9616,1.0803,normal,1,-0.7821,40.9672,1.0,-2.43,0.0,51923507284496.0,13815586948000.0,3.22594410070404
2006-12-31,698.12,160.37539,204.30628759688,223.83333333333,192.5,-2.563,24.243,-2.53,57.015,3.323,29.844,2.032,-8.965,0.0,14.925,1.096,208.17,11.0,101.248241055207,3309.22094404718,10.6267702290482,-0.9,0.975,43.936,90.07,92.82,-0.782,38.62,0,0,0,3.542,107.74,0,0,12,2006,90.78,95.25,209.68065367105,164.538556,675.67,219.375,192.5,205.94,1.046,104.99,3.403,11.9,100.273315954213,3265.28464069219,84.4,89.37,212.09408658214,142.16769,614.71,218.5,192.5,205.5,1.03,111.89,3.645,11.9,100.273315954213,3265.28464069219,77.53,79.82,195.9815498625,121.74554,602.35,225.125,192.5,208.81,1.149,125.28,3.165,11.9,100.273315954213,3265.28464069219,76.82,76.94,189.91466889546,116.588332,632.18,228.25,192.5,210.38,1.202,129.97,3.173,11.9,100.273315954213,3265.28464069219,78.15,79.06,202.42861353947,113.99108,630.01,230.3,172.5,201.4,1.138,126.49,3.124,11.9,100.273315954213,3265.28464069219,74.97,76.08,195.164003205,109.403672,600.55,232.375,167.5,199.94,1.191,131.44,3.087,11.9,100.273315954213,3265.28464069219,88.4167,3.4966,92.48,2.9547,208.6937,3.9866,155.6939,11.8975,220.5694,2.8603,206.5367,1.4315,108.2067,3.4736,1.0573,0.0344,82.9583,6.389,85.5433,7.8819,202.401,8.339,136.5678,22.4014,224.2306,4.6982,206.7,3.1706,117.7267,10.7682,1.1102,0.0655,76.8292,8.0265,78.9433,8.9786,192.0434,14.1975,121.851,21.6366,229.8715,7.4507,204.1025,3.8239,128.095,13.7084,1.2056,0.1278,-0.71,23.72,-2.43,25.86,-5.3744,39.8652,4.4583,-22.0417,2.23,1.48,1.9322,0.9908,normal,1,-0.4885,53.9913,1.0,-0.62,0.0,51923507284496.0,13815586948000.0,3.22594410070404
2007-01-31,697.33,164.774764,196.06615699737,249.2,192.5,-4.033,17.292,2.743,60.518,-0.113,30.14,11.333,2.006,0.0,14.925,1.271,220.85,11.0,101.248241055207,3309.22094404718,10.6267702290482,-0.9,0.975,43.936,89.63,92.2,-0.489,36.109,0,0,0,3.615,108.46,0,0,1,2007,90.07,92.82,204.30628759688,160.37539,698.12,223.83333333333,192.5,208.17,1.096,107.74,3.542,11.0,101.248241055207,3309.22094404718,90.78,95.25,209.68065367105,164.538556,675.67,219.375,192.5,205.94,1.046,104.99,3.403,11.9,100.273315954213,3265.28464069219,84.4,89.37,212.09408658214,142.16769,614.71,218.5,192.5,205.5,1.03,111.89,3.645,11.9,100.273315954213,3265.28464069219,77.53,79.82,195.9815498625,121.74554,602.35,225.125,192.5,208.81,1.149,125.28,3.165,11.9,100.273315954213,3265.28464069219,76.82,76.94,189.91466889546,116.588332,632.18,228.25,192.5,210.38,1.202,129.97,3.173,11.9,100.273315954213,3265.28464069219,78.15,79.06,202.42861353947,113.99108,630.01,230.3,172.5,201.4,1.138,126.49,3.124,11.9,100.273315954213,3265.28464069219,90.16,0.5803,93.4233,1.612,203.351,6.8573,163.2296,2.4746,230.8028,16.0877,211.6533,8.0422,107.0633,1.8313,1.1377,0.1181,84.8717,6.38,87.7333,7.5382,201.3406,8.7302,145.0317,21.7495,227.3806,11.2913,209.9417,5.6453,114.7217,10.3408,1.1323,0.0934,78.7325,8.1368,80.9817,8.9805,194.4521,11.8501,127.0279,23.9352,230.2799,8.3886,205.3483,6.1752,124.8317,13.2927,1.1897,0.1026,-0.44,22.84,-0.62,24.46,-8.2401,28.9054,25.3667,4.9,12.68,14.95,2.0362,0.9859,normal,1,4.1504,64.9113,1.0,4.52,0.0,58525785801185.8,14474226905000.0,2.85267248150138
